offer_id,title,description,label,code,featured,source,deeplink,affiliate_link,cashback_link,url,image_url,brand_logo,type,store,merchant_home_page,categories,standard_categories,start_date,end_date,status,primary_location,locations,language,rating
40897646,"Get Save Up to 25% OFF At 1Password",,"save 25%",SECURE,No,linkbux,,https://1password.com,https://1password.com,https://1password.com,,https://brandlogos.org/api/get/images/?brand=1password.com&size=[size]&format=[format]&token=25b53c2d5c6cb1ea6a7ea4ca6434e1e0ce1f40734bd446e56559a9f0ef311f0c&domain=nectarly.us,Code,1password.com,https://1password.com/,Others,Softwares,,2026-10-20,,"multi country",,en,1
40908521,Innovations-All-20-08-26,"Save 20% on Innovations Lighting. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-08-24,2026-09-15,,"United States of America",US,en,0
40908802,"Save 20% On Select Acclaim Lighting. No Code Required!",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-29,2026-09-13,,"United States of America",US,en,0
40908811,"Save 10% on Cooper Classics. No Code Required!",,"save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-13,,"United States of America",US,en,0
40908813,"Save 20% On Cyan Design Lighting And Decor. No Code Required!",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-13,,"United States of America",US,en,0
40908817,"Save 20% on Innovations Lighting. No Code Required!",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-08-24,2026-09-14,,"United States of America",US,en,0
40908819,"Save 20% on Matteo Lighting. No Code Required!",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-13,,"United States of America",US,en,0
40908821,"Save 10% on Meyda Lighting. No Code Required!",,"save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-08-31,2026-09-13,,"United States of America",US,en,0
40908822,"Save 20% On Quoizel Lighting. No Code Required!",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-13,,"United States of America",US,en,0
40908828,"Save Up To 30% On Select Trend. No Code Required!",,"save 30%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-08-29,2026-09-13,,"United States of America",US,en,0
40908972,"20% Off for New Customers Plus, Enjoy Free Shipping!",,"20% off",,No,brandreward,,https://www.1800contacts.com/,https://www.1800contacts.com/,https://www.1800contacts.com/,http://www.brandreward.com/img/adv_logo/us-77586080103.png,https://brandlogos.org/api/get/images/?brand=1800contacts.com&size=[size]&format=[format]&token=180637bbf39f45d39c1177a868e159967b56980e921d31276cd7a35664799cb2&domain=nectarly.us,Deal,1800contacts.com,https://www.1800contacts.com/,Gifts,Eyewear,2026-08-21,2026-09-13,,"United States of America",US,en,0
40912169,"Save 20% On Cyan Design Lighting And Decor. No Code Required!","Save 20% On Cyan Design Lighting And Decor. No Code Required!","save 20%",,No,skimlinks,,https://www.1800lighting.com/brand-cyan-designs/,https://www.1800lighting.com/brand-cyan-designs/,https://www.1800lighting.com/brand-cyan-designs/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_7816.gif,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,,"Furniture and Decor",2026-08-31,2026-09-14,,"United States of America",US,en,0
40981767,"Avec ce code promo profitez d'une remise de 2% pour l'achat de composants d'un cœur de machine. Ce bon est valable pour l'achat simultané d'un Processeur, d'une Carte Mère et de mémoire DDR","La remise se fera uniquement sur ces 3 produits et non sur le panier en entier. Non cumulable avec une autre offre en cours. 2% de remise pour l'achat d'un coeur de machine (CPU + Carte Mère + DDR)","2% réduction",BUNCOEURPC,No,skimlinks,,https://www.1fodiscount.com/,https://www.1fodiscount.com/,https://www.1fodiscount.com/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_138575.gif,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Computer Accessories",2026-09-02,2027-12-31,,"multi country",,fr,1
40985819,"Cases now available Save up to 20% off",,"save 20%",,No,brandreward,,https://2betties.com/,https://2betties.com/,https://2betties.com/,,https://brandlogos.org/api/get/images/?brand=2betties.com&size=[size]&format=[format]&token=e63c0037bc8ddbf2268a843c43d030fdb84481a41aa7a78df6c92a29aeec3c4a&domain=nectarly.us,Deal,2betties.com,https://2betties.com/,Other,"Mobile Accessories",2026-08-31,,,"United States of America,Philippines","US,PH",en,0
40985820,"Cases now available - Save up to 20%",,"save 20%",,No,brandreward,,https://2betties.com/,https://2betties.com/,https://2betties.com/,,https://brandlogos.org/api/get/images/?brand=2betties.com&size=[size]&format=[format]&token=e63c0037bc8ddbf2268a843c43d030fdb84481a41aa7a78df6c92a29aeec3c4a&domain=nectarly.us,Deal,2betties.com,https://2betties.com/,Other,"Mobile Accessories",2026-08-31,,,"United States of America,Philippines","US,PH",en,0
40987284,"Q3 - PROMO CODE","Promo Code: Discount: 10% (up to 6.75USD )Valid Period: Now - Until 31 AugustCondition: New users onlyThe discount is applied to every route booking from 12GODiscount Percent: 10,","Best Offer",IMP10,No,brandreward,,https://12go.asia/,https://12go.asia/,https://12go.asia/,http://www.brandreward.com/img/adv_logo/1499076736_12go.png,https://brandlogos.org/api/get/images/?brand=12go.asia&size=[size]&format=[format]&token=8e832e5cd458238c2a145c274c0f3edeaa5974c7d6a0caeea4dbd5baaad38832&domain=nectarly.us,Code,12go.asia,https://12go.asia/,Sports,Holidays,2026-07-02,2026-09-30,,"multi country",,en,1
40992265,"Save on your first order with 1-800 Contacts. (LANDING PAGE TEST _b)","Save on your first order with 1-800 Contacts.","Save Big",,No,brandreward,,https://www.1800contacts.com/,https://www.1800contacts.com/,https://www.1800contacts.com/,http://www.brandreward.com/img/adv_logo/us-77586080103.png,https://brandlogos.org/api/get/images/?brand=1800contacts.com&size=[size]&format=[format]&token=180637bbf39f45d39c1177a868e159967b56980e921d31276cd7a35664799cb2&domain=nectarly.us,Deal,1800contacts.com,https://www.1800contacts.com/,Gifts,Eyewear,2026-09-02,2032-09-02,,"United States of America",US,en,0
40992434,"2% de remise pour l'achat d'un coeur de machine (CPU + Carte Mère + DDR)","Avec ce code promo profitez d'une remise de 2% pour l'achat de composants d'un cœur de machine. Ce bon est valable pour l'achat simultané d'un Processeur, d'une Carte Mère et de mémoire DDR","2% réduction",BUNCOEURPC,No,brandreward,,https://www.1fodiscount.com/,https://www.1fodiscount.com/,https://www.1fodiscount.com/,,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Computers and Laptops,Computer Accessories",2026-09-02,2027-12-31,,"multi country",,fr,1
40993200,Acclaim-Select-20-08-26,"Save 20% on select Acclaim Lighting. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-29,2026-09-14,,"United States of America",US,en,0
40993202,Cooper-All-10-08-26,"Save 10% on Cooper Classics. No code required.","save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-14,,"United States of America",US,en,0
40993203,Cyan-All-20-08-26,"Save 20% on Cyan Design Lighting and Decor. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-14,,"United States of America",US,en,0
40993204,Matteo-All-20-08-26,"Save 20% on Matteo Lighting. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-14,,"United States of America",US,en,0
40993205,Meyda-All-10-08-26,"Save 10% on Meyda Lighting. No code required.","save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-14,,"United States of America",US,en,0
40993206,Quoizel-All-20-08-26,"Save 20% on Quoizel Lighting. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-31,2026-09-14,,"United States of America",US,en,0
40993207,Trend-Select-30-08-26,"Save up to 30% on select Trend. No code required.","save 30%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-08-29,2026-09-14,,"United States of America",US,en,0
41017422,"Save on your first order with 1-800 Contacts. (LANDING PAGE TEST _b)","Save on your first order with 1-800 Contacts.","Best Offer",,No,flexoffers,,https://www.1800contacts.com/,https://www.1800contacts.com/,https://www.1800contacts.com/,,https://brandlogos.org/api/get/images/?brand=1800contacts.com&size=[size]&format=[format]&token=180637bbf39f45d39c1177a868e159967b56980e921d31276cd7a35664799cb2&domain=nectarly.us,Deal,1800contacts.com,https://www.1800contacts.com/,Eyewear,Eyewear,2026-09-02,2032-09-02,,"United States of America",US,en,0
41027931,"30% de remise dès 2 pots de peintures achetés","Bénéficiez de 30% de remise sur l'ensemble des pots de peintures de votre panier pour l'achat d'au moins deux pots de peinture de la marque Citadel ou AK Interactive.","30% réduction",PEINTURE30,No,brandreward,,https://www.1fodiscount.com/,https://www.1fodiscount.com/,https://www.1fodiscount.com/,,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Arts and Crafts",2026-09-03,2027-12-31,,"multi country",,fr,1
41027932,"40% de remise dès 5 pots de peintures achetés","Bénéficiez de 40% de remise sur l'ensemble des pots de peintures de votre panier pour l'achat d'au moins 5 pots de peinture de la marque Citadel ou AK Interactive","40% réduction",PEINTURE40,No,brandreward,,https://www.1fodiscount.com/,https://www.1fodiscount.com/,https://www.1fodiscount.com/,,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Arts and Crafts",2026-09-03,2027-12-31,,"multi country",,fr,1
41027933,"50% de remise dès 10 pots de peintures achetés","Bénéficiez de 50% de remise sur l'ensemble des pots de peintures de votre panier pour l'achat d'au moins 10 pots de peinture de la marque Citadel ou AK Interactive","50% réduction",PEINTURE50,No,brandreward,,https://www.1fodiscount.com/,https://www.1fodiscount.com/,https://www.1fodiscount.com/,,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Arts and Crafts",2026-09-03,2027-12-31,,"multi country",,fr,1
41028111,"Save 20% on dweLED. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,,2026-09-02,2026-09-13,,"United States of America",US,en,0
41028112,"Save 20% on Matthews Fan Company. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-09-21,,"United States of America",US,en,0
41028113,"Save 10% on Modern Form Lighting and Fans. No code required.",,"save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,,2026-09-02,2026-09-13,,"United States of America",US,en,0
41028114,"Save 20% on Quorum International Lighting and Fans. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-09-13,,"United States of America",US,en,0
41028115,"Save 20% on select Schonbek Beyond. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-09-02,2026-09-13,,"United States of America",US,en,0
41028116,"Save 15% on select items from WAC Lighting. No code required.",,"save 15%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,,2026-09-02,2026-09-13,,"United States of America",US,en,0
41028117,"Save 10% on Select Items from Wac Lighting. No Code Required!",,"save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-09-02,2026-09-13,,"United States of America",US,en,0
41028119,"Save 20% on Select Artemide Lamps and Lighting Fixtures. No Code Required!",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-10-06,,"United States of America",US,en,0
41028121,"Save 20% on all Dale Tiffany. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-09-02,2026-09-27,,"United States of America",US,en,0
41028123,"Save 20% on select Elegant Decor. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,,2026-09-02,2026-09-30,,"United States of America",US,en,0
41028124,"Save 20% on select Elegant Lighting. No code required.",,"save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-09-02,2026-09-30,,"United States of America",US,en,0
41065767,"Bénéficiez de 30% de remise sur l'ensemble des pots de peintures de votre panier pour l'achat d'au moins deux pots de peinture de la marque Citadel ou AK Interactive.","Non cumulable avec une autre offre en cours 30% de remise dès 2 pots de peintures achetés","30% réduction",PEINTURE30,No,skimlinks,,https://www.1fodiscount.com/search-peinture/,https://www.1fodiscount.com/search-peinture/,https://www.1fodiscount.com/search-peinture/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_138575.gif,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Arts and Crafts",2026-09-03,2027-12-31,,"multi country",,fr,1
41065768,"Bénéficiez de 40% de remise sur l'ensemble des pots de peintures de votre panier pour l'achat d'au moins 5 pots de peinture de la marque Citadel ou AK Interactive","Non cumulable avec une autre offre en cours 40% de remise dès 5 pots de peintures achetés","40% réduction",PEINTURE40,No,skimlinks,,https://www.1fodiscount.com/search-peinture/,https://www.1fodiscount.com/search-peinture/,https://www.1fodiscount.com/search-peinture/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_138575.gif,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Arts and Crafts",2026-09-03,2027-12-31,,"multi country",,fr,1
41065769,"Bénéficiez de 50% de remise sur l'ensemble des pots de peintures de votre panier pour l'achat d'au moins 10 pots de peinture de la marque Citadel ou AK Interactive","Non cumulable avec une autre offre en cours 50% de remise dès 10 pots de peintures achetés","50% réduction",PEINTURE50,No,skimlinks,,https://www.1fodiscount.com/search-peinture/,https://www.1fodiscount.com/search-peinture/,https://www.1fodiscount.com/search-peinture/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_138575.gif,https://brandlogos.org/api/get/images/?brand=1fodiscount.com&size=[size]&format=[format]&token=6a9bd107097fad984a45e1dba186fe18d2d25a6c9c34c9b089e1a716b139af87&domain=nectarly.us,Code,1fodiscount.com,https://www.1fodiscount.com/,,"Arts and Crafts",2026-09-03,2027-12-31,,"multi country",,fr,1
41151037,Dweled-All-20-09-26,"Save 20% on dweLED. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-09-14,,"United States of America",US,en,0
41151038,Matthews-Fan-All-20-09-26,"Save 20% on Matthews Fan Company. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-09-22,,"United States of America",US,en,0
41151039,Modern-Forms-Select-20-09-26,"Save 10% on Modern Form Lighting and Fans. No code required.","save 10%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-09-14,,"United States of America",US,en,0
41151040,Quorum-All-20-09-26,"Save 20% on Quorum International Lighting and Fans. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Home Appliances",2026-09-02,2026-09-14,,"United States of America",US,en,0
41151041,Schonbek-Select-20-09-26,"Save 20% on select Schonbek Beyond. No code required.","save 20%",,No,brandreward,,https://www.1800lighting.com/,https://www.1800lighting.com/,https://www.1800lighting.com/,http://www.brandreward.com/img/adv_logo/us-54389366233.jpeg,https://brandlogos.org/api/get/images/?brand=1800lighting.com&size=[size]&format=[format]&token=c08fd500ce324c098b120fd52511fa50b292217b2a82ee10012603650800f889&domain=nectarly.us,Deal,1800lighting.com,https://www.1800lighting.com/,Health,"Furniture and Decor",2026-09-02,2026-09-14,,"United States of America",US,en,0
